time,open,high,low,close,volume
2020-03-23 10:15:00,140.43,140.45,139.995,140.0801,146197
2020-03-23 10:16:00,140.12,140.47,139.74,139.8289,150260
2020-03-23 10:17:00,139.85,140.025,139.77,139.8517,173651
2020-03-23 10:18:00,139.8101,139.9,139.335,139.3499,138939
2020-03-23 10:19:00,139.335,139.38,138.92,139.01,207031
2020-03-23 10:20:00,139.0,139.02,138.19,138.2702,141750
2020-03-23 10:21:00,138.29,138.53,138.04,138.17,127086
2020-03-23 10:22:00,138.2,138.2,137.52,137.65,166261
2020-03-23 10:23:00,137.64,138.2144,137.58,137.8804,176774
2020-03-23 10:24:00,137.91,138.8,137.91,138.38,117098
2020-03-23 10:25:00,138.38,138.5,138.1701,138.35,105541
2020-03-23 10:26:00,138.33,138.6,138.21,138.34,116301
2020-03-23 10:27:00,138.35,138.35,137.58,137.58,152741
2020-03-23 10:28:00,137.61,137.74,137.18,137.66,127939
2020-03-23 10:29:00,137.63,138.09,137.55,137.89,106091
2020-03-23 10:30:00,137.92,138.01,137.54,137.67,100204
2020-03-23 10:31:00,137.6401,137.9,137.32,137.81,152565
2020-03-23 10:32:00,137.8,138.3488,137.63,138.2875,138664
2020-03-23 10:33:00,138.2318,138.45,137.71,137.71,145357
2020-03-23 10:34:00,137.71,137.9,137.35,137.65,73686
2020-03-23 10:35:00,137.6401,137.71,137.33,137.66,71626
2020-03-23 10:36:00,137.6861,137.95,137.45,137.86,72561
2020-03-23 10:37:00,137.8751,137.98,137.58,137.7,96016
2020-03-23 10:38:00,137.7,137.73,137.24,137.28,113649
2020-03-23 10:39:00,137.23,137.46,137.13,137.33,86814
2020-03-23 10:40:00,137.35,138.04,137.29,137.67,93698
2020-03-23 10:41:00,137.705,138.24,137.645,137.7886,90298
2020-03-23 10:42:00,137.74,138.09,137.53,138.09,106653
2020-03-23 10:43:00,138.05,138.47,138.0,138.44,151621
2020-03-23 10:44:00,138.38,138.67,138.14,138.22,158534
2020-03-23 10:45:00,138.2399,138.46,138.1,138.21,109052
2020-03-23 10:46:00,138.2278,138.36,137.87,137.93,102612
2020-03-23 10:47:00,137.93,138.23,137.7,137.74,97435
2020-03-23 10:48:00,137.7401,137.87,137.65,137.7,72843
2020-03-23 10:49:00,137.68,137.76,137.13,137.165,111835
2020-03-23 10:50:00,137.16,137.44,136.51,136.88,201042
2020-03-23 10:51:00,136.89,137.02,136.7,136.95,74913
2020-03-23 10:52:00,136.9599,137.37,136.585,137.15,167488
2020-03-23 10:53:00,137.01,137.18,136.83,136.9,80964
2020-03-23 10:54:00,136.9,136.99,136.64,136.6629,102544
2020-03-23 10:55:00,136.66,136.75,136.05,136.2,128032
2020-03-23 10:56:00,136.2227,136.2227,135.61,135.7,202900
2020-03-23 10:57:00,135.72,136.1,135.6477,135.9462,118552
2020-03-23 10:58:00,135.98,136.0844,135.78,135.86,104788
2020-03-23 10:59:00,135.84,136.0,135.65,135.96,76012
2020-03-23 11:00:00,135.95,136.02,135.65,135.695,110332
2020-03-23 11:01:00,135.74,136.04,135.65,135.9,122722
2020-03-23 11:02:00,135.9133,136.1,135.81,135.93,114484
2020-03-23 11:03:00,135.88,135.91,135.56,135.6349,106746
2020-03-23 11:04:00,135.59,135.69,135.23,135.44,257736
2020-03-23 11:05:00,135.47,136.24,135.38,136.24,123348
2020-03-23 11:06:00,136.2651,136.71,136.15,136.65,217367
2020-03-23 11:07:00,136.69,137.03,136.5,136.62,140331
2020-03-23 11:08:00,136.645,136.9379,136.475,136.506,89664
2020-03-23 11:09:00,136.56,136.56,136.1101,136.2,85283
2020-03-23 11:10:00,136.2,136.69,136.18,136.37,97087
2020-03-23 11:11:00,136.365,136.8,136.36,136.445,148624
2020-03-23 11:12:00,136.45,136.545,136.02,136.0871,99795
2020-03-23 11:13:00,136.06,136.2626,136.0,136.13,79362
2020-03-23 11:14:00,136.14,136.29,136.0,136.04,55553
2020-03-23 11:15:00,136.05,136.245,135.91,136.13,131630
2020-03-23 11:16:00,136.115,136.42,136.05,136.1331,85592
2020-03-23 11:17:00,136.17,136.51,136.07,136.32,75441
2020-03-23 11:18:00,136.39,136.425,136.0901,136.13,0
2020-03-23 11:19:00,136.16,136.5,135.86,135.99,119007
2020-03-23 11:20:00,135.99,136.3,135.985,136.24,127480
2020-03-23 11:21:00,136.245,136.28,135.6,135.695,130171
2020-03-23 11:22:00,135.71,135.75,135.35,135.4156,94578
2020-03-23 11:23:00,135.42,135.63,135.06,135.2101,206164
2020-03-23 11:24:00,135.285,135.36,135.01,135.21,119028
2020-03-23 11:25:00,135.22,135.34,135.05,135.2416,92426
2020-03-23 11:26:00,135.26,135.6,135.21,135.265,98709
2020-03-23 11:27:00,135.32,135.34,134.73,134.9499,328443
2020-03-23 11:28:00,134.97,134.98,134.74,134.77,164562
2020-03-23 11:29:00,134.765,134.8095,134.55,134.59,129529
2020-03-23 11:30:00,134.59,134.67,134.4,134.47,154253
2020-03-23 11:31:00,134.49,134.7,134.25,134.32,189776
2020-03-23 11:32:00,134.32,134.85,134.2723,134.6,149038
2020-03-23 11:33:00,134.56,135.08,134.54,135.03,140552
2020-03-23 11:34:00,135.0,135.07,134.9,134.965,109519
2020-03-23 11:35:00,134.96,134.99,134.78,134.8,138584
2020-03-23 11:36:00,134.81,134.83,134.37,134.38,88694
2020-03-23 11:37:00,134.39,134.62,134.16,134.5059,147701
2020-03-23 11:38:00,134.475,135.05,134.475,135.04,112968
2020-03-23 11:39:00,135.035,135.29,134.83,134.83,91066
2020-03-23 11:40:00,134.835,134.9212,134.35,134.38,81436
2020-03-23 11:41:00,134.38,134.52,134.12,134.12,89644
2020-03-23 11:42:00,134.13,134.1774,133.88,134.01,290766
2020-03-23 11:43:00,134.0304,134.13,133.605,133.85,178322
2020-03-23 11:44:00,133.91,134.2299,133.155,133.18,228257
2020-03-23 11:45:00,133.205,133.27,132.8,133.012,299854
2020-03-23 11:46:00,133.0431,133.445,132.86,132.885,148925
2020-03-23 11:47:00,132.885,132.94,132.66,132.74,148288
2020-03-23 11:48:00,132.765,133.46,132.67,133.44,156008
2020-03-23 11:49:00,133.4612,133.47,133.0,133.1,124489
2020-03-23 11:50:00,133.1,133.21,132.81,132.97,178134
2020-03-23 11:51:00,132.99,133.01,132.52,132.71,166661
2020-03-23 11:52:00,132.73,133.19,132.73,133.1,217090
2020-03-23 11:53:00,133.09,133.65,133.04,133.62,161044
2020-03-23 11:54:00,133.63,134.06,133.48,133.97,128150
2020-03-23 11:55:00,133.9844,134.34,133.8,134.11,197681
2020-03-23 11:56:00,134.11,134.16,133.95,134.02,100169
2020-03-23 11:57:00,134.09,134.14,133.68,133.81,178848
2020-03-23 11:58:00,133.81,134.07,133.39,133.4401,111539
2020-03-23 11:59:00,133.4244,134.22,133.4244,134.17,128988
2020-03-23 12:00:00,134.2,134.76,134.2,134.74,128816
2020-03-23 12:01:00,134.71,135.34,134.64,135.3099,168912
2020-03-23 12:02:00,135.27,135.9,135.19,135.8299,134618
2020-03-23 12:03:00,135.7838,136.33,135.62,136.2201,170082
2020-03-23 12:04:00,136.2329,136.275,135.92,136.19,133972
2020-03-23 12:05:00,136.21,136.33,135.78,136.145,152473
2020-03-23 12:06:00,136.14,136.36,135.9,136.12,93151
2020-03-23 12:07:00,136.1,136.255,135.89,136.085,93709
2020-03-23 12:08:00,136.09,136.29,135.97,136.03,98682
2020-03-23 12:09:00,136.05,136.14,135.7904,135.865,186277
2020-03-23 12:10:00,135.8816,135.8816,135.05,135.1,245185
2020-03-23 12:11:00,135.12,135.294,134.65,135.2006,121584
2020-03-23 12:12:00,135.2,135.62,135.0703,135.39,158505
2020-03-23 12:13:00,135.4049,135.4241,134.9933,135.13,84751
2020-03-23 12:14:00,135.15,135.47,135.12,135.32,83934
2020-03-23 12:15:00,135.315,135.65,135.21,135.5,95974
2020-03-23 12:16:00,135.5101,135.97,135.5101,135.83,138385
2020-03-23 12:17:00,135.92,136.09,135.83,135.97,104485
2020-03-23 12:18:00,135.94,136.12,135.69,136.09,80827
2020-03-23 12:19:00,136.12,137.38,136.07,137.34,257677
2020-03-23 12:20:00,137.37,137.86,137.15,137.48,259203
2020-03-23 12:21:00,137.47,137.8,136.76,136.85,217723
2020-03-23 12:22:00,136.84,137.68,136.76,137.1451,139670
2020-03-23 12:23:00,137.15,137.88,137.11,137.7,243811
2020-03-23 12:24:00,137.7,137.84,137.46,137.58,105877
2020-03-23 12:25:00,137.59,138.0,137.45,137.5,133922
2020-03-23 12:26:00,137.54,137.7533,137.0,137.3,151577
2020-03-23 12:27:00,137.3232,137.71,137.31,137.44,118790
2020-03-23 12:28:00,137.52,137.58,136.9596,137.04,135756
2020-03-23 12:29:00,137.0449,137.22,136.7101,136.77,84052
2020-03-23 12:30:00,136.795,136.8592,136.51,136.7362,86734
2020-03-23 12:31:00,136.69,136.96,135.7,135.785,152932
2020-03-23 12:32:00,135.78,136.3289,135.72,136.16,78622
2020-03-23 12:33:00,136.11,136.59,135.82,136.04,74521
2020-03-23 12:34:00,136.03,136.38,135.8,136.09,59980
2020-03-23 12:35:00,136.07,136.8,135.9501,136.8,59851
2020-03-23 12:36:00,136.83,137.25,136.655,136.79,115401
2020-03-23 12:37:00,136.76,136.81,136.14,136.3,77188
2020-03-23 12:38:00,136.36,136.826,136.285,136.75,96934
2020-03-23 12:39:00,136.79,136.92,136.61,136.92,63529
2020-03-23 12:40:00,136.8924,137.36,136.74,136.9008,101599
2020-03-23 12:41:00,136.95,137.39,136.81,137.31,69354
2020-03-23 12:42:00,137.34,137.78,137.2921,137.78,91926
2020-03-23 12:43:00,137.8,138.25,137.64,138.19,125256
2020-03-23 12:44:00,138.17,138.57,138.0,138.5,149135
2020-03-23 12:45:00,138.57,138.82,138.51,138.64,151004
2020-03-23 12:46:00,138.64,138.67,138.1803,138.5975,159636
2020-03-23 12:47:00,138.58,138.93,138.33,138.93,133535
2020-03-23 12:48:00,138.915,139.01,138.7,138.95,108869
2020-03-23 12:49:00,138.915,139.44,138.9,139.44,142408
2020-03-23 12:50:00,139.385,139.93,139.369,139.73,171100
2020-03-23 12:51:00,139.77,139.93,139.35,139.75,149050
2020-03-23 12:52:00,139.805,140.0,139.55,139.69,165869
2020-03-23 12:53:00,139.7484,139.8,138.82,139.12,128137
2020-03-23 12:54:00,139.1072,139.31,138.71,138.89,91851
2020-03-23 12:55:00,138.94,138.98,138.48,138.71,159539
2020-03-23 12:56:00,138.71,138.85,138.5,138.8017,170648
2020-03-23 12:57:00,138.83,139.73,138.82,139.67,158525
2020-03-23 12:58:00,139.69,139.7,139.36,139.6284,114317
2020-03-23 12:59:00,139.63,139.9433,139.51,139.7,124883
2020-03-23 13:00:00,139.75,139.94,139.29,139.31,118719
2020-03-23 13:01:00,139.33,139.37,138.674,138.705,148263
2020-03-23 13:02:00,138.69,138.85,138.2301,138.3407,126868
2020-03-23 13:03:00,138.3334,138.6,138.05,138.55,93040
2020-03-23 13:04:00,138.4629,138.64,138.33,138.38,74497
2020-03-23 13:05:00,138.43,138.53,137.7,137.72,104835
2020-03-23 13:06:00,137.84,138.0,137.66,137.94,72329
2020-03-23 13:07:00,137.94,138.1499,137.84,137.9633,62273
2020-03-23 13:08:00,138.0,138.11,137.86,138.03,77905
2020-03-23 13:09:00,138.0,138.06,137.75,137.875,74682
2020-03-23 13:10:00,137.92,138.05,137.81,138.0,66701
2020-03-23 13:11:00,138.005,138.29,137.95,138.15,282587
2020-03-23 13:12:00,138.145,139.16,138.145,138.91,190124
2020-03-23 13:13:00,138.89,139.89,138.88,139.6426,156663
2020-03-23 13:14:00,139.72,139.8,139.55,139.5913,129260
2020-03-23 13:15:00,139.63,139.73,139.46,139.4993,145686
2020-03-23 13:16:00,139.4863,139.563,138.7901,138.97,77839
2020-03-23 13:17:00,138.76,138.87,138.58,138.71,88711
2020-03-23 13:18:00,138.715,138.86,138.1637,138.61,86641
2020-03-23 13:19:00,138.32,138.48,138.0943,138.33,93650
2020-03-23 13:20:00,138.4199,138.53,138.18,138.475,120453
2020-03-23 13:21:00,138.4851,138.51,138.24,138.24,50353
2020-03-23 13:22:00,138.24,138.68,138.15,138.64,71694
2020-03-23 13:23:00,138.58,138.95,138.43,138.43,96290
2020-03-23 13:24:00,138.43,138.55,137.65,137.82,158393
2020-03-23 13:25:00,137.83,138.09,137.74,137.99,67003
2020-03-23 13:26:00,137.99,138.0,137.2134,137.2134,92450
2020-03-23 13:27:00,137.22,137.55,137.1901,137.47,77693
2020-03-23 13:28:00,137.47,138.11,137.47,137.63,95914
2020-03-23 13:29:00,137.63,137.81,137.31,137.42,59363
2020-03-23 13:30:00,137.39,137.46,136.44,136.64,114842
2020-03-23 13:31:00,136.71,136.71,136.28,136.4,150713
2020-03-23 13:32:00,136.39,136.57,136.04,136.05,70221
2020-03-23 13:33:00,136.04,136.46,136.03,136.29,90076
2020-03-23 13:34:00,136.28,136.42,136.21,136.325,52904
2020-03-23 13:35:00,136.355,137.1,136.355,137.04,85503
2020-03-23 13:36:00,137.02,137.2,136.7,137.02,74367
2020-03-23 13:37:00,137.02,137.055,136.525,136.73,66699
2020-03-23 13:38:00,136.7699,136.84,136.09,136.1201,82237
2020-03-23 13:39:00,136.1812,136.2,135.825,136.01,117822
2020-03-23 13:40:00,136.03,136.3199,135.85,136.15,62174
2020-03-23 13:41:00,136.17,136.72,136.05,136.68,92881
2020-03-23 13:42:00,136.68,136.88,136.5,136.84,68056
2020-03-23 13:43:00,136.86,137.08,136.64,136.6773,69802
2020-03-23 13:44:00,136.6701,136.72,135.66,135.72,111561
2020-03-23 13:45:00,135.72,136.39,135.57,136.07,122332
2020-03-23 13:46:00,136.16,136.75,136.16,136.68,68145
2020-03-23 13:47:00,136.7,136.9,136.35,136.68,67694
2020-03-23 13:48:00,136.55,137.15,136.48,137.06,75633
2020-03-23 13:49:00,137.12,138.01,137.03,138.01,110248
2020-03-23 13:50:00,138.0292,138.59,137.99,138.315,146743
2020-03-23 13:51:00,138.29,138.35,137.66,137.7302,87161
2020-03-23 13:52:00,137.71,137.98,137.4201,137.8939,69876
2020-03-23 13:53:00,137.8931,138.15,137.6938,137.86,63381
2020-03-23 13:54:00,137.87,137.89,136.83,136.83,82899
2020-03-23 13:55:00,136.905,137.7,136.78,137.565,99636
2020-03-23 13:56:00,137.64,137.64,136.55,136.6,79960
2020-03-23 13:57:00,136.63,136.63,135.8256,136.245,152764
2020-03-23 13:58:00,136.23,136.33,135.5,136.0,155654
2020-03-23 13:59:00,135.99,136.4991,135.85,136.325,140207
2020-03-23 14:00:00,136.32,136.56,136.16,136.35,61043
2020-03-23 14:01:00,136.39,136.46,135.64,135.7133,94237
2020-03-23 14:02:00,135.803,136.2,135.53,135.6329,55014
2020-03-23 14:03:00,135.54,136.0899,135.29,135.8399,156307
2020-03-23 14:04:00,135.67,135.85,135.31,135.52,74165
2020-03-23 14:05:00,135.52,136.23,135.43,136.04,88312
2020-03-23 14:06:00,136.07,136.44,135.8,136.11,78036
2020-03-23 14:07:00,136.195,137.1,136.13,136.9299,102678
2020-03-23 14:08:00,136.94,137.16,136.29,136.6243,88558
2020-03-23 14:09:00,136.625,136.88,136.34,136.77,73615
2020-03-23 14:10:00,136.7063,136.74,135.7807,135.814,113542
2020-03-23 14:11:00,135.78,136.0,135.6,135.8844,53712
2020-03-23 14:12:00,135.86,136.17,135.73,135.8601,50601
2020-03-23 14:13:00,135.91,136.47,135.7,135.94,57151
2020-03-23 14:14:00,135.94,136.205,135.8,136.1168,57953
2020-03-23 14:15:00,136.0805,136.6399,136.03,136.058,84182
2020-03-23 14:16:00,136.09,136.4099,136.03,136.17,70440
2020-03-23 14:17:00,136.2,136.62,136.07,136.22,72507
2020-03-23 14:18:00,136.25,136.36,136.05,136.1,77633
2020-03-23 14:19:00,136.1048,136.37,136.06,136.08,79531
2020-03-23 14:20:00,136.14,136.3067,135.65,135.665,94120
2020-03-23 14:21:00,135.67,135.92,135.53,135.5379,106063
2020-03-23 14:22:00,135.52,135.66,135.07,135.13,162911
2020-03-23 14:23:00,135.15,135.36,135.02,135.21,84693
2020-03-23 14:24:00,135.255,135.49,135.13,135.43,74995
2020-03-23 14:25:00,135.36,135.61,135.2807,135.3932,80652
2020-03-23 14:26:00,135.33,135.49,135.12,135.32,71509
2020-03-23 14:27:00,135.25,135.33,134.92,134.93,186937
2020-03-23 14:28:00,134.9312,135.9,134.8,135.8,97503
2020-03-23 14:29:00,135.79,136.9588,135.61,136.85,166005
2020-03-23 14:30:00,136.8087,136.86,136.08,136.24,94791
2020-03-23 14:31:00,136.35,136.46,135.92,136.03,102756
2020-03-23 14:32:00,136.01,136.19,135.62,135.63,100899
2020-03-23 14:33:00,135.665,135.96,135.51,135.73,82931
2020-03-23 14:34:00,135.69,135.87,135.26,135.495,85679
2020-03-23 14:35:00,135.5538,135.7,135.33,135.45,61650
2020-03-23 14:36:00,135.47,135.73,135.1,135.34,77202
2020-03-23 14:37:00,135.315,135.43,135.11,135.161,61943
2020-03-23 14:38:00,135.11,135.4,135.0605,135.4,71506
2020-03-23 14:39:00,135.4,135.96,135.33,135.4,101887
2020-03-23 14:40:00,135.4,135.69,135.2,135.54,78636
2020-03-23 14:41:00,135.51,136.09,135.48,135.8707,77104
2020-03-23 14:42:00,135.93,136.05,135.59,135.77,83168
2020-03-23 14:43:00,135.77,136.33,135.6876,136.285,97869
2020-03-23 14:44:00,136.26,136.69,136.15,136.65,79660
2020-03-23 14:45:00,136.64,136.77,136.22,136.47,115758
2020-03-23 14:46:00,136.51,136.65,136.12,136.26,88270
2020-03-23 14:47:00,136.18,136.18,135.81,135.92,79717
2020-03-23 14:48:00,135.92,136.35,135.9,136.078,62223
2020-03-23 14:49:00,136.1,136.78,136.06,136.5906,90757
2020-03-23 14:50:00,136.5906,137.6199,136.5906,137.29,131366
2020-03-23 14:51:00,137.3198,137.35,136.61,136.62,104746
2020-03-23 14:52:00,136.62,136.9621,136.0,136.1,138874
2020-03-23 14:53:00,136.11,136.1165,135.67,135.71,75861
2020-03-23 14:54:00,135.7587,135.8643,135.51,135.76,74242
2020-03-23 14:55:00,135.72,136.21,135.66,136.14,121689
2020-03-23 14:56:00,136.14,136.38,135.84,136.25,85585
2020-03-23 14:57:00,136.29,136.54,136.0,136.0307,84943
2020-03-23 14:58:00,136.13,136.13,135.61,135.61,84760
2020-03-23 14:59:00,135.6,136.0,135.54,135.73,59471
2020-03-23 15:00:00,135.74,135.88,135.41,135.43,86751
2020-03-23 15:01:00,135.46,135.65,135.19,135.36,78830
2020-03-23 15:02:00,135.365,135.45,135.08,135.43,162581
2020-03-23 15:03:00,135.43,135.98,135.18,135.97,114554
2020-03-23 15:04:00,135.93,136.38,135.79,136.29,138827
2020-03-23 15:05:00,136.235,136.7,136.05,136.65,119991
2020-03-23 15:06:00,136.67,136.67,136.11,136.31,93319
2020-03-23 15:07:00,136.2319,136.64,136.2,136.31,83787
2020-03-23 15:08:00,136.38,136.72,135.85,135.92,116289
2020-03-23 15:09:00,135.9282,136.03,135.6,135.78,75661
2020-03-23 15:10:00,135.76,135.87,135.41,135.44,85032
2020-03-23 15:11:00,135.48,135.62,135.23,135.42,102632
2020-03-23 15:12:00,135.44,135.48,135.02,135.1,87093
2020-03-23 15:13:00,135.11,135.12,134.8,134.97,193720
2020-03-23 15:14:00,134.98,135.1,134.8285,134.97,70261
2020-03-23 15:15:00,134.975,135.36,134.91,135.1547,94436
2020-03-23 15:16:00,135.14,135.5,134.96,135.2586,97951
2020-03-23 15:17:00,135.24,135.3,135.04,135.08,121850
2020-03-23 15:18:00,135.1,135.25,134.8,135.21,121292
2020-03-23 15:19:00,135.19,135.35,134.9525,135.03,63745
2020-03-23 15:20:00,135.05,135.25,134.95,135.09,68087
2020-03-23 15:21:00,135.07,135.07,134.55,134.79,121377
2020-03-23 15:22:00,134.8,135.12,134.755,134.92,80257
2020-03-23 15:23:00,134.9,134.9199,134.5,134.51,114019
2020-03-23 15:24:00,134.52,134.85,134.45,134.575,99215
2020-03-23 15:25:00,134.565,134.5944,134.07,134.2595,128938
2020-03-23 15:26:00,134.25,134.3,134.02,134.21,92468
2020-03-23 15:27:00,134.21,134.47,134.06,134.26,125888
2020-03-23 15:28:00,134.25,134.49,134.11,134.44,108880
2020-03-23 15:29:00,134.435,134.48,134.26,134.43,161384
2020-03-23 15:30:00,134.44,134.45,134.07,134.14,125056
2020-03-23 15:31:00,134.16,134.41,134.0,134.0,145014
2020-03-23 15:32:00,134.01,134.15,134.0,134.035,141411
2020-03-23 15:33:00,134.0216,134.14,134.0,134.09,110312
2020-03-23 15:34:00,134.1,134.17,133.75,133.945,219035
2020-03-23 15:35:00,133.925,134.06,133.76,133.925,166819
2020-03-23 15:36:00,133.91,133.96,133.67,133.93,153159
2020-03-23 15:37:00,133.925,134.2,133.81,134.15,247237
2020-03-23 15:38:00,134.145,134.23,134.01,134.1331,349978
2020-03-23 15:39:00,134.13,134.8,134.06,134.675,222683
2020-03-23 15:40:00,134.68,134.75,134.165,134.27,199161
2020-03-23 15:41:00,134.265,134.42,134.0,134.2,189073
2020-03-23 15:42:00,134.17,134.4,133.91,134.21,187516
2020-03-23 15:43:00,134.19,134.56,134.09,134.11,171717
2020-03-23 15:44:00,134.12,134.53,134.12,134.45,175207
2020-03-23 15:45:00,134.44,135.04,134.39,134.8,269844
2020-03-23 15:46:00,134.81,135.3,134.68,134.97,256562
2020-03-23 15:47:00,134.9497,135.13,134.77,135.13,297070
2020-03-23 15:48:00,135.13,135.1597,134.62,134.835,194974
2020-03-23 15:49:00,134.84,134.86,134.1,134.7,209774
2020-03-23 15:50:00,134.705,134.81,134.07,134.11,231395
2020-03-23 15:51:00,134.07,135.05,133.7,134.95,428384
2020-03-23 15:52:00,134.98,135.8,134.89,135.77,436089
2020-03-23 15:53:00,135.75,136.211,135.49,136.211,329113
2020-03-23 15:54:00,136.22,136.22,135.2,135.77,373723
2020-03-23 15:55:00,135.81,136.42,135.64,136.18,356781
2020-03-23 15:56:00,136.18,136.67,136.01,136.67,470879
2020-03-23 15:57:00,136.66,136.77,136.14,136.28,419211
2020-03-23 15:58:00,136.28,136.505,135.96,136.3,440694
2020-03-23 15:59:00,136.29,137.25,136.23,136.81,652794
2020-03-23 16:00:00,136.82,137.07,135.56,135.57,1081423
2020-03-24 09:31:00,143.75,144.0,143.0707,143.14,1982985
2020-03-24 09:32:00,142.47,142.96,142.37,142.93,461290
2020-03-24 09:34:00,143.28,143.5,143.27,143.475,376793
2020-03-24 09:35:00,144.605,144.65,144.605,144.65,544463
2020-03-24 09:36:00,144.2807,144.2807,144.2807,144.2807,347196
2020-03-24 09:37:00,144.53,144.651,144.53,144.651,286107
2020-03-24 09:38:00,144.45,144.45,144.4,144.4,284784
2020-03-24 09:39:00,144.34,144.34,143.8,143.8,262495
2020-03-24 09:40:00,143.6402,143.8,143.6402,143.8,223506
2020-03-24 09:41:00,143.76,143.7834,143.76,143.77,213334
2020-03-24 09:42:00,143.47,143.47,142.935,142.935,189996
2020-03-24 09:43:00,143.0301,143.0301,142.44,142.44,197431
2020-03-24 09:44:00,142.45,142.89,142.45,142.7621,221209
2020-03-24 09:45:00,142.95,142.95,142.61,142.61,176656
2020-03-24 09:46:00,142.71,142.71,142.605,142.605,212334
2020-03-24 09:47:00,142.8001,142.8001,142.38,142.38,163846
2020-03-24 09:48:00,142.475,142.7906,142.475,142.79,206005
2020-03-24 09:49:00,142.585,142.585,142.4253,142.4253,172589
2020-03-24 09:50:00,142.44,142.69,142.07,142.14,224056
2020-03-24 09:51:00,142.16,142.35,141.91,142.07,244675
2020-03-24 09:52:00,142.05,142.09,141.47,141.82,199991
2020-03-24 09:53:00,141.8171,142.42,141.78,142.35,203466
2020-03-24 09:54:00,142.34,142.8199,142.3,142.71,184000
2020-03-24 09:55:00,142.74,142.83,142.54,142.83,181618
2020-03-24 09:56:00,142.83,142.91,142.36,142.77,160364
2020-03-24 09:57:00,142.755,142.82,142.45,142.62,105932
2020-03-24 09:58:00,142.59,142.67,142.26,142.419,174053
2020-03-24 09:59:00,142.405,142.405,141.9,142.03,159592
2020-03-24 10:00:00,142.04,142.24,141.94,142.08,176505
2020-03-24 10:01:00,142.04,142.19,141.6,141.6799,148030
2020-03-24 10:02:00,141.68,141.82,141.27,141.6799,200089
2020-03-24 10:03:00,141.6481,142.09,141.55,142.08,144091
2020-03-24 10:04:00,142.066,142.36,141.91,142.01,157615
2020-03-24 10:05:00,141.994,142.1,141.77,141.91,116301
2020-03-24 10:06:00,141.9,142.42,141.89,142.2095,136496
2020-03-24 10:07:00,142.21,142.59,142.13,142.49,129710
2020-03-24 10:08:00,142.49,142.78,142.39,142.56,115802
2020-03-24 10:09:00,142.6465,142.8,142.42,142.49,114614
2020-03-24 10:10:00,142.51,142.72,142.3965,142.54,118228
